"f1","f2","f3","f4","f5","dangerous","trial","sequence","sim_response","correct","performance","c","w","agent","subject"
1,1,1,0,0,1,24,24,1,1,0.5,0.1,"informed","informed_c01",3
1,1,0,1,1,0,25,25,1,0,0.48,0.1,"informed","informed_c01",3
1,1,0,1,1,0,26,26,0,1,0.5,0.1,"informed","informed_c01",3
1,0,1,0,1,1,27,27,1,1,0.518518518518518,0.1,"informed","informed_c01",3
0,0,1,0,0,0,28,28,0,1,0.535714285714286,0.1,"informed","informed_c01",3
1,1,1,1,1,1,29,29,1,1,0.551724137931034,0.1,"informed","informed_c01",3
0,1,1,1,0,0,30,30,1,0,0.533333333333333,0.1,"informed","informed_c01",3
1,0,1,0,0,1,31,31,0,0,0.516129032258065,0.1,"informed","informed_c01",3
1,0,1,0,1,1,32,32,1,1,0.53125,0.1,"informed","informed_c01",3
0,1,0,0,1,0,33,33,0,1,0.545454545454545,0.1,"informed","informed_c01",3
1,0,0,1,1,0,34,34,1,0,0.529411764705882,0.1,"informed","informed_c01",3
1,1,1,1,0,1,35,35,0,0,0.514285714285714,0.1,"informed","informed_c01",3
0,1,0,1,0,0,36,36,0,1,0.527777777777778,0.1,"informed","informed_c01",3
1,1,0,1,0,0,37,37,0,1,0.540540540540541,0.1,"informed","informed_c01",3
0,0,1,1,1,0,38,38,0,1,0.552631578947368,0.1,"informed","informed_c01",3
1,0,1,0,0,1,39,39,0,0,0.538461538461538,0.1,"informed","informed_c01",3
1,1,0,1,1,0,40,40,1,0,0.525,0.1,"informed","informed_c01",3
1,0,1,0,1,1,41,41,0,0,0.51219512195122,0.1,"informed","informed_c01",3
0,0,0,1,0,0,42,42,0,1,0.523809523809524,0.1,"informed","informed_c01",3
0,1,1,0,0,0,43,43,0,1,0.534883720930233,0.1,"informed","informed_c01",3
1,0,1,0,1,1,44,44,0,0,0.522727272727273,0.1,"informed","informed_c01",3
1,1,1,0,0,1,45,45,1,1,0.533333333333333,0.1,"informed","informed_c01",3
0,1,0,1,1,0,46,46,1,0,0.521739130434783,0.1,"informed","informed_c01",3
1,1,0,1,1,0,47,47,1,0,0.51063829787234,0.1,"informed","informed_c01",3
1,1,1,1,0,1,48,48,0,0,0.5,0.1,"informed","informed_c01",3
0,0,1,1,1,0,49,49,0,1,0.510204081632653,0.1,"informed","informed_c01",3
0,0,1,1,0,0,50,50,1,0,0.5,0.1,"informed","informed_c01",3
0,1,1,1,0,0,51,51,0,1,0.509803921568627,0.1,"informed","informed_c01",3
1,0,1,1,1,1,52,52,0,0,0.5,0.1,"informed","informed_c01",3
1,0,1,1,1,1,53,53,0,0,0.490566037735849,0.1,"informed","informed_c01",3
1,0,1,1,0,1,54,54,0,0,0.481481481481481,0.1,"informed","informed_c01",3
0,0,0,1,1,0,55,55,0,1,0.490909090909091,0.1,"informed","informed_c01",3
1,0,1,1,0,1,56,56,1,1,0.5,0.1,"informed","informed_c01",3
1,0,1,0,1,1,57,57,1,1,0.508771929824561,0.1,"informed","informed_c01",3
0,0,1,0,0,0,58,58,1,0,0.5,0.1,"informed","informed_c01",3
1,1,1,1,1,1,59,59,1,1,0.508474576271186,0.1,"informed","informed_c01",3
0,0,1,0,1,0,60,60,0,1,0.516666666666667,0.1,"informed","informed_c01",3
1,1,1,1,1,1,61,61,1,1,0.524590163934426,0.1,"informed","informed_c01",3
1,1,1,1,1,1,62,62,1,1,0.532258064516129,0.1,"informed","informed_c01",3
1,1,1,1,1,1,63,63,0,0,0.523809523809524,0.1,"informed","informed_c01",3
1,1,1,0,1,1,64,64,0,0,0.515625,0.1,"informed","informed_c01",3
0,1,0,0,1,0,65,65,0,1,0.523076923076923,0.1,"informed","informed_c01",3
0,1,0,1,1,0,66,66,0,1,0.53030303030303,0.1,"informed","informed_c01",3
1,0,1,1,1,1,67,67,1,1,0.537313432835821,0.1,"informed","informed_c01",3
1,0,1,0,1,1,68,68,0,0,0.529411764705882,0.1,"informed","informed_c01",3
0,0,0,1,1,0,69,69,1,0,0.521739130434783,0.1,"informed","informed_c01",3
0,0,1,1,1,0,70,70,1,0,0.514285714285714,0.1,"informed","informed_c01",3
0,0,1,1,1,0,71,71,1,0,0.507042253521127,0.1,"informed","informed_c01",3
0,0,0,1,0,0,72,72,1,0,0.5,0.1,"informed","informed_c01",3
1,1,0,1,1,0,73,73,1,0,0.493150684931507,0.1,"informed","informed_c01",3
0,0,1,0,0,0,74,74,0,1,0.5,0.1,"informed","informed_c01",3
1,1,0,1,1,0,75,75,1,0,0.493333333333333,0.1,"informed","informed_c01",3
1,1,1,0,0,1,76,76,1,1,0.5,0.1,"informed","informed_c01",3
1,1,1,1,1,1,77,77,0,0,0.493506493506494,0.1,"informed","informed_c01",3
1,0,1,1,0,1,78,78,1,1,0.5,0.1,"informed","informed_c01",3
1,0,0,1,1,0,79,79,0,1,0.506329113924051,0.1,"informed","informed_c01",3
0,1,1,0,0,0,80,80,1,0,0.5,0.1,"informed","informed_c01",3
1,1,1,1,1,1,81,81,0,0,0.493827160493827,0.1,"informed","informed_c01",3
1,1,1,1,1,1,82,82,0,0,0.48780487804878,0.1,"informed","informed_c01",3
1,0,1,1,1,1,83,83,1,1,0.493975903614458,0.1,"informed","informed_c01",3
1,0,1,0,0,1,84,84,1,1,0.5,0.1,"informed","informed_c01",3
0,0,1,0,1,0,85,85,0,1,0.505882352941176,0.1,"informed","informed_c01",3
1,0,1,0,1,1,86,86,1,1,0.511627906976744,0.1,"informed","informed_c01",3
1,0,1,1,0,1,87,87,0,0,0.505747126436782,0.1,"informed","informed_c01",3
1,1,1,0,1,1,88,88,0,0,0.5,0.1,"informed","informed_c01",3
0,1,1,1,0,0,89,89,0,1,0.50561797752809,0.1,"informed","informed_c01",3
0,1,0,1,0,0,90,90,1,0,0.5,0.1,"informed","informed_c01",3
1,1,1,1,1,1,91,91,1,1,0.505494505494505,0.1,"informed","informed_c01",3
1,1,0,1,0,0,92,92,1,0,0.5,0.1,"informed","informed_c01",3
1,1,1,1,0,1,93,93,1,1,0.505376344086022,0.1,"informed","informed_c01",3
1,0,1,0,1,1,94,94,0,0,0.5,0.1,"informed","informed_c01",3
1,1,1,1,0,1,95,95,1,1,0.505263157894737,0.1,"informed","informed_c01",3
0,0,1,1,0,0,96,96,0,1,0.510416666666667,0.1,"informed","informed_c01",3
0,0,0,1,0,0,1,1,0,1,1,0.1,"informed","informed_c01",4
1,1,1,0,1,1,2,2,0,0,0.5,0.1,"informed","informed_c01",4
0,0,0,1,1,0,3,3,1,0,0.333333333333333,0.1,"informed","informed_c01",4
0,1,1,0,0,0,4,4,0,1,0.5,0.1,"informed","informed_c01",4
0,1,0,0,1,0,5,5,1,0,0.4,0.1,"informed","informed_c01",4
1,0,0,1,1,0,6,6,0,1,0.5,0.1,"informed","informed_c01",4
1,1,1,1,1,1,7,7,0,0,0.428571428571429,0.1,"informed","informed_c01",4
1,1,1,1,0,1,8,8,1,1,0.5,0.1,"informed","informed_c01",4
1,1,0,1,0,0,9,9,0,1,0.555555555555556,0.1,"informed","informed_c01",4
1,0,1,0,1,1,10,10,1,1,0.6,0.1,"informed","informed_c01",4
1,0,1,1,1,1,11,11,0,0,0.545454545454545,0.1,"informed","informed_c01",4
1,0,1,0,1,1,12,12,0,0,0.5,0.1,"informed","informed_c01",4
0,0,1,0,1,0,13,13,0,1,0.538461538461538,0.1,"informed","informed_c01",4
1,1,0,1,1,0,14,14,1,0,0.5,0.1,"informed","informed_c01",4
0,0,1,0,0,0,15,15,0,1,0.533333333333333,0.1,"informed","informed_c01",4
1,1,1,0,0,1,16,16,0,0,0.5,0.1,"informed","informed_c01",4
1,1,1,1,1,1,17,17,0,0,0.470588235294118,0.1,"informed","informed_c01",4
1,0,1,1,0,1,18,18,1,1,0.5,0.1,"informed","informed_c01",4
0,0,1,1,1,0,19,19,1,0,0.473684210526316,0.1,"informed","informed_c01",4
1,1,1,1,1,1,20,20,0,0,0.45,0.1,"informed","informed_c01",4
1,0,1,0,1,1,21,21,1,1,0.476190476190476,0.1,"informed","informed_c01",4
1,0,1,1,0,1,22,22,0,0,0.454545454545455,0.1,"informed","informed_c01",4
1,0,1,1,1,1,23,23,0,0,0.434782608695652,0.1,"informed","informed_c01",4
1,1,1,1,0,1,24,24,1,1,0.458333333333333,0.1,"informed","informed_c01",4
1,1,1,1,1,1,25,25,1,1,0.48,0.1,"informed","informed_c01",4
0,1,0,1,1,0,26,26,1,0,0.461538461538462,0.1,"informed","informed_c01",4
1,1,0,1,1,0,27,27,0,1,0.481481481481481,0.1,"informed","informed_c01",4
0,1,1,1,0,0,28,28,1,0,0.464285714285714,0.1,"informed","informed_c01",4
1,0,1,0,0,1,29,29,1,1,0.482758620689655,0.1,"informed","informed_c01",4
0,0,1,1,0,0,30,30,1,0,0.466666666666667,0.1,"informed","informed_c01",4
0,0,1,1,1,0,31,31,0,1,0.483870967741935,0.1,"informed","informed_c01",4
0,1,0,1,0,0,32,32,1,0,0.46875,0.1,"informed","informed_c01",4
0,0,1,1,1,0,33,33,0,1,0.484848484848485,0.1,"informed","informed_c01",4
0,1,0,1,0,0,34,34,1,0,0.470588235294118,0.1,"informed","informed_c01",4
0,1,0,0,1,0,35,35,1,0,0.457142857142857,0.1,"informed","informed_c01",4
1,1,1,1,0,1,36,36,1,1,0.472222222222222,0.1,"informed","informed_c01",4
1,0,1,1,1,1,37,37,1,1,0.486486486486487,0.1,"informed","informed_c01",4
0,1,1,0,0,0,38,38,0,1,0.5,0.1,"informed","informed_c01",4
1,1,0,1,0,0,39,39,1,0,0.487179487179487,0.1,"informed","informed_c01",4
1,0,1,0,1,1,40,40,1,1,0.5,0.1,"informed","informed_c01",4
0,0,1,1,0,0,41,41,0,1,0.51219512195122,0.1,"informed","informed_c01",4
1,1,0,1,1,0,42,42,1,0,0.5,0.1,"informed","informed_c01",4
1,1,1,1,1,1,43,43,0,0,0.488372093023256,0.1,"informed","informed_c01",4
1,0,0,1,1,0,44,44,1,0,0.477272727272727,0.1,"informed","informed_c01",4
1,1,1,1,1,1,45,45,0,0,0.466666666666667,0.1,"informed","informed_c01",4
0,0,1,1,1,0,46,46,1,0,0.456521739130435,0.1,"informed","informed_c01",4
0,1,1,1,0,0,47,47,0,1,0.468085106382979,0.1,"informed","informed_c01",4
1,0,1,1,0,1,48,48,0,0,0.458333333333333,0.1,"informed","informed_c01",4
0,0,0,1,0,0,49,49,1,0,0.448979591836735,0.1,"informed","informed_c01",4
0,0,1,0,1,0,50,50,1,0,0.44,0.1,"informed","informed_c01",4
1,1,1,1,1,1,51,51,1,1,0.450980392156863,0.1,"informed","informed_c01",4
1,1,1,0,0,1,52,52,1,1,0.461538461538462,0.1,"informed","informed_c01",4
1,1,1,1,1,1,53,53,1,1,0.471698113207547,0.1,"informed","informed_c01",4
1,1,0,1,1,0,54,54,0,1,0.481481481481481,0.1,"informed","informed_c01",4
1,1,1,0,1,1,55,55,0,0,0.472727272727273,0.1,"informed","informed_c01",4
1,1,1,1,0,1,56,56,1,1,0.482142857142857,0.1,"informed","informed_c01",4
0,0,1,0,0,0,57,57,1,0,0.473684210526316,0.1,"informed","informed_c01",4
1,0,1,0,0,1,58,58,1,1,0.482758620689655,0.1,"informed","informed_c01",4
1,0,1,0,1,1,59,59,1,1,0.491525423728814,0.1,"informed","informed_c01",4
1,0,1,1,0,1,60,60,1,1,0.5,0.1,"informed","informed_c01",4
1,0,1,0,1,1,61,61,1,1,0.508196721311475,0.1,"informed","informed_c01",4
1,0,1,1,1,1,62,62,1,1,0.516129032258065,0.1,"informed","informed_c01",4
0,1,0,1,1,0,63,63,1,0,0.507936507936508,0.1,"informed","informed_c01",4
0,0,0,1,1,0,64,64,0,1,0.515625,0.1,"informed","informed_c01",4
0,0,1,1,1,0,65,65,1,0,0.507692307692308,0.1,"informed","informed_c01",4
1,1,1,1,0,1,66,66,0,0,0.5,0.1,"informed","informed_c01",4
1,1,0,1,1,0,67,67,1,0,0.492537313432836,0.1,"informed","informed_c01",4
1,1,1,1,1,1,68,68,0,0,0.485294117647059,0.1,"informed","informed_c01",4
1,1,1,1,1,1,69,69,1,1,0.492753623188406,0.1,"informed","informed_c01",4
0,0,1,1,0,0,70,70,1,0,0.485714285714286,0.1,"informed","informed_c01",4
0,1,0,1,1,0,71,71,1,0,0.47887323943662,0.1,"informed","informed_c01",4
1,0,1,1,1,1,72,72,1,1,0.486111111111111,0.1,"informed","informed_c01",4
0,1,1,0,0,0,73,73,1,0,0.479452054794521,0.1,"informed","informed_c01",4
1,1,0,1,0,0,74,74,0,1,0.486486486486487,0.1,"informed","informed_c01",4
1,0,1,1,0,1,75,75,1,1,0.493333333333333,0.1,"informed","informed_c01",4
0,1,0,0,1,0,76,76,1,0,0.486842105263158,0.1,"informed","informed_c01",4
1,0,1,1,1,1,77,77,0,0,0.480519480519481,0.1,"informed","informed_c01",4
1,0,1,0,1,1,78,78,0,0,0.474358974358974,0.1,"informed","informed_c01",4
1,1,1,1,1,1,79,79,1,1,0.481012658227848,0.1,"informed","informed_c01",4
1,1,1,0,0,1,80,80,1,1,0.4875,0.1,"informed","informed_c01",4
0,1,1,1,0,0,81,81,0,1,0.493827160493827,0.1,"informed","informed_c01",4
1,0,1,0,0,1,82,82,1,1,0.5,0.1,"informed","informed_c01",4
1,0,1,0,1,1,83,83,0,0,0.493975903614458,0.1,"informed","informed_c01",4
1,1,1,1,1,1,84,84,0,0,0.488095238095238,0.1,"informed","informed_c01",4
1,1,1,1,0,1,85,85,1,1,0.494117647058824,0.1,"informed","informed_c01",4
0,0,0,1,1,0,86,86,0,1,0.5,0.1,"informed","informed_c01",4
0,0,1,0,0,0,87,87,1,0,0.494252873563218,0.1,"informed","informed_c01",4
1,0,1,0,1,1,88,88,0,0,0.488636363636364,0.1,"informed","informed_c01",4
1,0,0,1,1,0,89,89,1,0,0.48314606741573,0.1,"informed","informed_c01",4
1,1,1,0,1,1,90,90,0,0,0.477777777777778,0.1,"informed","informed_c01",4
0,0,1,1,1,0,91,91,1,0,0.472527472527473,0.1,"informed","informed_c01",4
0,0,1,0,1,0,92,92,1,0,0.467391304347826,0.1,"informed","informed_c01",4
1,1,0,1,1,0,93,93,1,0,0.462365591397849,0.1,"informed","informed_c01",4
0,0,0,1,0,0,94,94,1,0,0.457446808510638,0.1,"informed","informed_c01",4
1,0,1,1,0,1,95,95,1,1,0.463157894736842,0.1,"informed","informed_c01",4
0,1,0,1,0,0,96,96,1,0,0.458333333333333,0.1,"informed","informed_c01",4
0,1,0,1,1,0,1,1,1,0,0,0.1,"informed","informed_c01",5
0,1,1,0,0,0,2,2,1,0,0,0.1,"informed","informed_c01",5
0,0,1,1,0,0,3,3,0,1,0.333333333333333,0.1,"informed","informed_c01",5
1,1,0,1,1,0,4,4,1,0,0.25,0.1,"informed","informed_c01",5
1,0,1,0,0,1,5,5,1,1,0.4,0.1,"informed","informed_c01",5
0,1,1,1,0,0,6,6,1,0,0.333333333333333,0.1,"informed","informed_c01",5
0,0,1,0,1,0,7,7,0,1,0.428571428571429,0.1,"informed","informed_c01",5
1,1,1,1,1,1,8,8,1,1,0.5,0.1,"informed","informed_c01",5
1,1,1,1,1,1,9,9,1,1,0.555555555555556,0.1,"informed","informed_c01",5
1,0,1,1,0,1,10,10,0,0,0.5,0.1,"informed","informed_c01",5
1,1,1,1,1,1,11,11,0,0,0.454545454545455,0.1,"informed","informed_c01",5
1,1,0,1,0,0,12,12,1,0,0.416666666666667,0.1,"informed","informed_c01",5
1,1,1,1,0,1,13,13,1,1,0.461538461538462,0.1,"informed","informed_c01",5
1,0,1,1,0,1,14,14,0,0,0.428571428571429,0.1,"informed","informed_c01",5
1,0,1,0,1,1,15,15,0,0,0.4,0.1,"informed","informed_c01",5
0,0,1,1,1,0,16,16,0,1,0.4375,0.1,"informed","informed_c01",5
0,0,1,1,1,0,17,17,0,1,0.470588235294118,0.1,"informed","informed_c01",5
1,1,1,1,1,1,18,18,1,1,0.5,0.1,"informed","informed_c01",5
1,0,1,0,1,1,19,19,0,0,0.473684210526316,0.1,"informed","informed_c01",5
0,1,0,1,0,0,20,20,0,1,0.5,0.1,"informed","informed_c01",5
0,0,1,0,0,0,21,21,1,0,0.476190476190476,0.1,"informed","informed_c01",5
1,0,1,0,1,1,22,22,1,1,0.5,0.1,"informed","informed_c01",5
1,0,1,1,1,1,23,23,0,0,0.478260869565217,0.1,"informed","informed_c01",5
0,0,0,1,0,0,24,24,0,1,0.5,0.1,"informed","informed_c01",5
0,1,0,0,1,0,25,25,1,0,0.48,0.1,"informed","informed_c01",5
1,0,1,1,1,1,26,26,0,0,0.461538461538462,0.1,"informed","informed_c01",5
1,0,0,1,1,0,27,27,0,1,0.481481481481481,0.1,"informed","informed_c01",5
1,1,0,1,1,0,28,28,1,0,0.464285714285714,0.1,"informed","informed_c01",5
1,1,1,1,0,1,29,29,0,0,0.448275862068966,0.1,"informed","informed_c01",5
0,0,0,1,1,0,30,30,1,0,0.433333333333333,0.1,"informed","informed_c01",5
1,1,1,0,1,1,31,31,0,0,0.419354838709677,0.1,"informed","informed_c01",5
1,1,1,0,0,1,32,32,0,0,0.40625,0.1,"informed","informed_c01",5
1,1,1,1,0,1,33,33,0,0,0.393939393939394,0.1,"informed","informed_c01",5
1,1,1,1,0,1,34,34,1,1,0.411764705882353,0.1,"informed","informed_c01",5
1,1,1,1,1,1,35,35,0,0,0.4,0.1,"informed","informed_c01",5
1,1,1,1,1,1,36,36,1,1,0.416666666666667,0.1,"informed","informed_c01",5
0,1,1,1,0,0,37,37,1,0,0.405405405405405,0.1,"informed","informed_c01",5
0,0,1,1,1,0,38,38,0,1,0.421052631578947,0.1,"informed","informed_c01",5
1,0,1,0,0,1,39,39,0,0,0.41025641025641,0.1,"informed","informed_c01",5
0,1,0,1,0,0,40,40,0,1,0.425,0.1,"informed","informed_c01",5
1,0,1,0,1,1,41,41,0,0,0.414634146341463,0.1,"informed","informed_c01",5
1,1,1,1,1,1,42,42,0,0,0.404761904761905,0.1,"informed","informed_c01",5
1,1,0,1,1,0,43,43,0,1,0.418604651162791,0.1,"informed","informed_c01",5
0,1,0,0,1,0,44,44,1,0,0.409090909090909,0.1,"informed","informed_c01",5
1,1,1,1,1,1,45,45,0,0,0.4,0.1,"informed","informed_c01",5
1,0,1,0,1,1,46,46,1,1,0.41304347826087,0.1,"informed","informed_c01",5
1,1,1,0,1,1,47,47,1,1,0.425531914893617,0.1,"informed","informed_c01",5
0,1,1,0,0,0,48,48,0,1,0.4375,0.1,"informed","informed_c01",5
1,1,0,1,1,0,49,49,0,1,0.448979591836735,0.1,"informed","informed_c01",5
1,0,1,1,0,1,50,50,1,1,0.46,0.1,"informed","informed_c01",5
1,0,0,1,1,0,51,51,0,1,0.470588235294118,0.1,"informed","informed_c01",5
0,0,1,0,1,0,52,52,1,0,0.461538461538462,0.1,"informed","informed_c01",5
1,1,0,1,0,0,53,53,1,0,0.452830188679245,0.1,"informed","informed_c01",5
0,0,1,1,0,0,54,54,1,0,0.444444444444444,0.1,"informed","informed_c01",5
0,0,1,1,1,0,55,55,1,0,0.436363636363636,0.1,"informed","informed_c01",5
1,0,1,1,0,1,56,56,1,1,0.446428571428571,0.1,"informed","informed_c01",5
1,0,1,1,1,1,57,57,1,1,0.456140350877193,0.1,"informed","informed_c01",5
0,1,0,1,1,0,58,58,0,1,0.46551724137931,0.1,"informed","informed_c01",5
1,1,1,0,0,1,59,59,0,0,0.457627118644068,0.1,"informed","informed_c01",5
0,0,0,1,0,0,60,60,1,0,0.45,0.1,"informed","informed_c01",5
1,0,1,0,1,1,61,61,1,1,0.459016393442623,0.1,"informed","informed_c01",5
0,0,1,0,0,0,62,62,1,0,0.451612903225806,0.1,"informed","informed_c01",5
1,0,1,1,1,1,63,63,1,1,0.46031746031746,0.1,"informed","informed_c01",5
0,0,0,1,1,0,64,64,1,0,0.453125,0.1,"informed","informed_c01",5
1,1,1,1,1,1,65,65,0,0,0.446153846153846,0.1,"informed","informed_c01",5
1,1,0,1,1,0,66,66,1,0,0.439393939393939,0.1,"informed","informed_c01",5
1,1,1,1,1,1,67,67,1,1,0.447761194029851,0.1,"informed","informed_c01",5
0,1,0,1,0,0,68,68,0,1,0.455882352941176,0.1,"informed","informed_c01",5
1,0,1,1,0,1,69,69,1,1,0.463768115942029,0.1,"informed","informed_c01",5
0,0,1,0,1,0,70,70,1,0,0.457142857142857,0.1,"informed","informed_c01",5
1,1,1,1,0,1,71,71,0,0,0.450704225352113,0.1,"informed","informed_c01",5
0,1,1,0,0,0,72,72,0,1,0.458333333333333,0.1,"informed","informed_c01",5
0,1,0,0,1,0,73,73,0,1,0.465753424657534,0.1,"informed","informed_c01",5
0,0,1,1,0,0,74,74,1,0,0.459459459459459,0.1,"informed","informed_c01",5
1,0,0,1,1,0,75,75,1,0,0.453333333333333,0.1,"informed","informed_c01",5
0,1,1,1,0,0,76,76,0,1,0.460526315789474,0.1,"informed","informed_c01",5
0,0,1,1,1,0,77,77,0,1,0.467532467532468,0.1,"informed","informed_c01",5
1,1,1,1,1,1,78,78,0,0,0.461538461538462,0.1,"informed","informed_c01",5
0,0,1,0,0,0,79,79,0,1,0.468354430379747,0.1,"informed","informed_c01",5
1,1,0,1,0,0,80,80,1,0,0.4625,0.1,"informed","informed_c01",5
1,1,1,0,1,1,81,81,0,0,0.45679012345679,0.1,"informed","informed_c01",5
1,0,1,0,1,1,82,82,0,0,0.451219512195122,0.1,"informed","informed_c01",5
1,0,1,0,0,1,83,83,1,1,0.457831325301205,0.1,"informed","informed_c01",5
1,0,1,1,1,1,84,84,1,1,0.464285714285714,0.1,"informed","informed_c01",5
0,0,1,1,1,0,85,85,0,1,0.470588235294118,0.1,"informed","informed_c01",5
0,1,0,1,1,0,86,86,1,0,0.465116279069767,0.1,"informed","informed_c01",5
0,0,0,1,0,0,87,87,0,1,0.471264367816092,0.1,"informed","informed_c01",5
1,1,1,0,0,1,88,88,1,1,0.477272727272727,0.1,"informed","informed_c01",5
1,1,1,1,0,1,89,89,0,0,0.471910112359551,0.1,"informed","informed_c01",5
1,0,1,0,1,1,90,90,1,1,0.477777777777778,0.1,"informed","informed_c01",5
1,0,1,1,1,1,91,91,1,1,0.483516483516484,0.1,"informed","informed_c01",5
1,0,1,1,0,1,92,92,0,0,0.478260869565217,0.1,"informed","informed_c01",5
1,1,0,1,1,0,93,93,1,0,0.473118279569892,0.1,"informed","informed_c01",5
0,0,0,1,1,0,94,94,1,0,0.468085106382979,0.1,"informed","informed_c01",5
1,0,1,0,1,1,95,95,1,1,0.473684210526316,0.1,"informed","informed_c01",5
1,1,1,1,1,1,96,96,1,1,0.479166666666667,0.1,"informed","informed_c01",5
